IDCLI;Date;Région;Département;Type de ligne;Matériel;Coût par minute;Durée de communication;Coût de communication;Qualité de la communication
16;01/05/2024;Minnesota;Achats;Fixe;Logicom Nova 350;0,1;70;7;8
2;01/05/2024;Bourgogne-Franche-Comté;RH;VoIP;Thomson st2030;0,11;65;7,15;6
46;01/05/2024;Alaska;R&D;Mobile;Apple iPhone;0,09;5;0,45;2
87;01/05/2024;New;York;Fixe;Siemens Gigaset a400;0,1;75;7,5;5
34;01/05/2024;Québec;Finance;Fixe;Alcatel Versatis;0,12;70;8,4;3
35;01/05/2024;Pays;de;VoIP;Thomson st3030;0,1;45;4,5;8
1;01/05/2024;West;Virginia;Fixe;Siemens Gigaset a400;0,11;15;1,65;6
61;01/05/2024;Connecticut;Achats;Mobile;Samsung Galaxy;0,09;10;0,9;9
2;01/05/2024;Québec;Achats;Mobile;Apple iPhone;0,12;65;7,8;4
40;01/05/2024;Nouvelle-Écosse;Production;Fixe;Logicom Nova 350;0,1;60;6;5
77;01/05/2024;Hawaii;Juridique;Mobile;Samsung Galaxy;0,1;25;2,5;3
73;01/06/2024;Nouvelle-Écosse;Marketing;Mobile;Samsung Galaxy;0,11;20;2,2;5
12;01/06/2024;Corse;Production;Fixe;Siemens Gigaset a400;0,12;60;7,2;9
78;01/06/2024;Connecticut;RH;Fixe;Siemens Gigaset a400;0,09;45;4,05;7
42;01/06/2024;Oregon;Juridique;Mobile;LG G4;0,11;75;8,25;2
59;01/06/2024;Massachusetts;RH;Fixe;Logicom Nova 350;0,1;35;3,5;9
17;01/06/2024;Corse;Juridique;VoIP;Thomson st2030;0,09;5;0,45;5
51;01/06/2024;South;Dakota;Mobile;Samsung Galaxy;0,09;65;5,85;3
39;01/06/2024;Hauts-De-France;Juridique;VoIP;Cisco SPA 303;0,12;65;7,8;9
2;01/06/2024;Écosse;Achats;VoIP;Thomson st2030;0,11;35;3,85;10
82;01/06/2024;South;Carolina;Fixe;Logicom Nova 350;0,1;60;6;5
51;01/06/2024;Arizona;SI;Fixe;Logicom Nova 350;0,09;35;3,15;2
5;01/06/2024;Grand;Est;VoIP;Thomson st2030;0,12;55;6,6;4
51;01/06/2024;Iowa;Finance;Fixe;Alcatel Versatis;0,1;75;7,5;3
85;01/06/2024;Oregon;R&D;Fixe;Siemens Gigaset a400;0,09;65;5,85;9
45;01/06/2024;Normandie;SI;Fixe;Logicom Nova 350;0,11;70;7,7;6
12;01/06/2024;South;Carolina;Mobile;LG G4;0,12;35;4,2;10
91;01/06/2024;Bourgogne-Franche-Comté;Production;Mobile;LG G4;0,09;70;6,3;7
5;01/06/2024;Rhode;Island;Mobile;Samsung Galaxy;0,11;10;1,1;7
85;01/06/2024;Provence-Alpes-Côte;d'Azur;VoIP;Thomson st3030;0,12;50;6;5
54;01/06/2024;West;Virginia;Fixe;Alcatel Versatis;0,11;50;5,5;5
36;01/06/2024;Kentucky;R&D;VoIP;Cisco SPA 303;0,12;20;2,4;6
35;01/06/2024;Écosse;R&D;Mobile;Apple iPhone;0,09;70;6,3;4
43;01/06/2024;Nouvelle-Aquitaine;R&D;Mobile;Samsung Galaxy;0,1;75;7,5;10
3;01/06/2024;California;R&D;Mobile;LG G4;0,12;45;5,4;6
6;01/06/2024;Angleterre;Marketing;Mobile;Apple iPhone;0,09;10;0,9;3
12;01/06/2024;Île-de-France;Marketing;VoIP;Thomson st3030;0,12;45;5,4;3
6;01/06/2024;Ontario;Achats;Mobile;Samsung Galaxy;0,09;35;3,15;5
33;01/06/2024;Centre-Val;de;Mobile;Apple iPhone;0,12;15;1,8;4
2;01/06/2024;Arizona;Finance;VoIP;Thomson st3030;0,12;5;0,6;6
93;01/06/2024;Auvergne-Rhône-Alpes;R&D;Fixe;Alcatel Versatis;0,1;50;5;3
33;01/06/2024;Indiana;Production;Mobile;Samsung Galaxy;0,11;15;1,65;10
2;01/06/2024;Colorado;Finance;Fixe;Logicom Nova 350;0,12;50;6;8
15;01/06/2024;Nouvelle-Aquitaine;Ventes;Fixe;Alcatel Versatis;0,12;30;3,6;10
8;01/06/2024;Grand;Est;Fixe;Alcatel Versatis;0,09;15;1,35;8
87;01/06/2024;Arkansas;Direction;Fixe;Siemens Gigaset a400;0,12;5;0,6;6
47;01/06/2024;Minnesota;Juridique;Fixe;Alcatel Versatis;0,09;5;0,45;10
43;01/06/2024;North;Dakota;Fixe;Logicom Nova 350;0,11;50;5,5;10
64;01/06/2024;Nouvelle-Aquitaine;Production;Fixe;Alcatel Versatis;0,11;10;1,1;4
19;01/06/2024;Alaska;Achats;VoIP;Cisco SPA 303;0,09;30;2,7;7
35;01/06/2024;Delaware;R&D;Fixe;Siemens Gigaset a400;0,09;75;6,75;5
1;01/06/2024;Auvergne-Rhône-Alpes;RH;Fixe;Siemens Gigaset a400;0,09;20;1,8;3
73;01/06/2024;New;York;VoIP;Cisco SPA 303;0,09;60;5,4;10
43;01/06/2024;Nouvelle-Aquitaine;R&D;VoIP;Cisco SPA 303;0,1;20;2;4
47;01/06/2024;Saskatchewan;Direction;Mobile;Samsung Galaxy;0,09;20;1,8;7
53;01/06/2024;Kentucky;R&D;VoIP;Thomson st3030;0,09;5;0,45;4
31;01/06/2024;Grand;Est;Mobile;Apple iPhone;0,12;5;0,6;2
18;01/06/2024;Colombie-Britannique;RH;VoIP;Thomson st2030;0,12;70;8,4;10
82;01/06/2024;Occitanie;Achats;VoIP;Thomson st2030;0,1;45;4,5;6
36;01/06/2024;Louisiana;Ventes;Mobile;Samsung Galaxy;0,12;5;0,6;8
46;01/06/2024;Bourgogne-Franche-Comté;RH;Mobile;Apple iPhone;0,11;45;4,95;5
4;01/06/2024;Nouveau-Brunswick;Juridique;Mobile;Apple iPhone;0,09;5;0,45;10
18;01/06/2024;Arizona;SI;VoIP;Thomson st3030;0,1;50;5;9
52;01/06/2024;New;Mexico;VoIP;Thomson st3030;0,09;75;6,75;2
75;01/06/2024;Louisiana;Production;VoIP;Thomson st2030;0,09;35;3,15;6
77;01/06/2024;Saskatchewan;SI;Fixe;Siemens Gigaset a400;0,11;55;6,05;9
25;01/06/2024;Nouveau-Brunswick;R&D;Fixe;Logicom Nova 350;0,12;30;3,6;3
48;01/06/2024;Michigan;Finance;Fixe;Logicom Nova 350;0,1;40;4;6
75;01/06/2024;Auvergne-Rhône-Alpes;Direction;Fixe;Siemens Gigaset a400;0,09;10;0,9;3
46;01/06/2024;Nouvelle-Écosse;Marketing;Mobile;LG G4;0,12;65;7,8;10
58;01/06/2024;Nouvelle-Aquitaine;Direction;VoIP;Cisco SPA 303;0,09;55;4,95;5
16;01/06/2024;Corse;Finance;VoIP;Thomson st2030;0,1;75;7,5;8
45;01/06/2024;Québec;Finance;Mobile;Samsung Galaxy;0,11;30;3,3;2
6;01/06/2024;West;Virginia;Mobile;LG G4;0,09;55;4,95;2
13;01/06/2024;Normandie;SI;VoIP;Cisco SPA 303;0,11;45;4,95;4
78;01/06/2024;South;Carolina;Mobile;Apple iPhone;0,09;35;3,15;9
19;01/06/2024;Pays;de;Fixe;Alcatel Versatis;0,12;70;8,4;3
87;01/06/2024;Colorado;RH;Mobile;Samsung Galaxy;0,1;65;6,5;9
13;01/06/2024;Écosse;Ventes;VoIP;Thomson st2030;0,11;15;1,65;7
17;01/06/2024;Illinois;Direction;Mobile;Apple iPhone;0,1;15;1,5;5
77;01/06/2024;Auvergne-Rhône-Alpes;Production;Mobile;Samsung Galaxy;0,12;75;9;7
89;01/06/2024;Alabama;Finance;VoIP;Thomson st2030;0,12;15;1,8;8
21;01/06/2024;Ontario;Juridique;VoIP;Cisco SPA 303;0,1;10;1;4
41;01/06/2024;Idaho;Ventes;Mobile;Samsung Galaxy;0,09;10;0,9;5
94;01/06/2024;Angleterre;Achats;Mobile;Apple iPhone;0,1;55;5,5;5
18;01/07/2024;Occitanie;SI;VoIP;Thomson st3030;0,1;40;4;5
25;01/07/2024;Maryland;Production;VoIP;Cisco SPA 303;0,09;30;2,7;9
40;01/07/2024;Écosse;Direction;VoIP;Thomson st3030;0,12;30;3,6;3
53;01/07/2024;Territoires;du;Mobile;LG G4;0,1;75;7,5;8
49;01/07/2024;Delaware;Direction;Fixe;Siemens Gigaset a400;0,09;5;0,45;4
56;01/07/2024;Massachusetts;Direction;Mobile;Apple iPhone;0,09;50;4,5;8
17;01/07/2024;Nevada;Ventes;Mobile;Apple iPhone;0,11;15;1,65;10
53;01/07/2024;Nebraska;Ventes;VoIP;Thomson st2030;0,12;60;7,2;3
42;01/07/2024;Normandie;Juridique;Fixe;Logicom Nova 350;0,09;45;4,05;9
43;01/07/2024;Nunavut;R&D;Fixe;Siemens Gigaset a400;0,11;20;2,2;10
49;01/07/2024;Colorado;Direction;Fixe;Logicom Nova 350;0,12;45;5,4;10
18;01/07/2024;New;York;Fixe;Siemens Gigaset a400;0,09;30;2,7;3
19;01/07/2024;Angleterre;RH;Mobile;LG G4;0,11;50;5,5;5
57;01/07/2024;Occitanie;Achats;VoIP;Cisco SPA 303;0,09;10;0,9;6
47;01/07/2024;Oklahoma;Achats;VoIP;Thomson st2030;0,12;45;5,4;4
91;01/07/2024;Virginia;Finance;Mobile;LG G4;0,11;65;7,15;6
91;01/07/2024;Ontario;Ventes;Fixe;Logicom Nova 350;0,09;50;4,5;6
56;01/07/2024;Bretagne;Achats;VoIP;Cisco SPA 303;0,1;35;3,5;2
78;01/07/2024;Provence-Alpes-Côte;d'Azur;VoIP;Thomson st2030;0,1;25;2,5;2
84;01/07/2024;Kentucky;Juridique;VoIP;Thomson st3030;0,12;5;0,6;4
62;01/07/2024;Georgia;Marketing;Fixe;Alcatel Versatis;0,12;30;3,6;8
41;01/07/2024;Grand;Est;Mobile;Apple iPhone;0,1;20;2;6
17;01/07/2024;Île-de-France;Direction;Fixe;Alcatel Versatis;0,11;5;0,55;2
13;01/07/2024;Georgia;Achats;Fixe;Siemens Gigaset a400;0,1;55;5,5;5
19;01/07/2024;Grand;Est;Mobile;Apple iPhone;0,1;65;6,5;8
84;01/07/2024;Washington;Juridique;VoIP;Cisco SPA 303;0,1;5;0,5;3
52;01/07/2024;Virginia;Production;Mobile;Samsung Galaxy;0,1;60;6;3
30;01/07/2024;Mississippi;Direction;VoIP;Thomson st2030;0,1;15;1,5;9
4;01/07/2024;Oregon;Finance;VoIP;Cisco SPA 303;0,1;35;3,5;9
94;01/07/2024;Michigan;Marketing;Mobile;Samsung Galaxy;0,12;35;4,2;8
25;01/07/2024;Washington;Achats;VoIP;Cisco SPA 303;0,11;55;6,05;2
2;01/07/2024;Ontario;Finance;Fixe;Siemens Gigaset a400;0,2;125;12,65;13
31;01/07/2024;New;Jersey;Fixe;Siemens Gigaset a400;0,12;70;8,4;2
94;01/07/2024;Ohio;RH;Mobile;LG G4;0,09;10;0,9;2
12;01/07/2024;Pennsylvania;Juridique;VoIP;Thomson st2030;0,12;55;6,6;3
81;01/07/2024;Rhode;Island;VoIP;Cisco SPA 303;0,09;5;0,45;3
55;01/07/2024;Rhode;Island;Mobile;Samsung Galaxy;0,12;50;6;8
54;01/07/2024;Nouvelle-Écosse;Marketing;VoIP;Thomson st3030;0,1;50;5;5
43;01/07/2024;Québec;Ventes;Mobile;Samsung Galaxy;0,12;40;4,8;10
64;01/07/2024;Nevada;Achats;Mobile;Samsung Galaxy;0,12;40;4,8;10
8;01/07/2024;Michigan;Finance;Fixe;Alcatel Versatis;0,09;65;5,85;4
85;01/07/2024;Virginia;Juridique;Fixe;Logicom Nova 350;0,11;15;1,65;4
16;01/07/2024;Manitoba;Achats;Fixe;Alcatel Versatis;0,11;15;1,65;8
53;01/07/2024;Territoires;du;Mobile;Apple iPhone;0,1;65;6,5;4
45;01/07/2024;New;York;VoIP;Cisco SPA 303;0,12;70;8,4;7
91;01/07/2024;Alberta;Finance;Fixe;Logicom Nova 350;0,11;25;2,75;3
25;01/07/2024;Alabama;Finance;VoIP;Thomson st2030;0,11;5;0,55;9
81;01/07/2024;Pays;de;Fixe;Alcatel Versatis;0,1;20;2;6
34;01/07/2024;Corse;Ventes;Mobile;LG G4;0,12;50;6;5
64;01/07/2024;Colorado;Production;Fixe;Siemens Gigaset a400;0,1;5;0,5;10
49;01/07/2024;Terre-Neuve-et-Labrador;Production;Mobile;Apple iPhone;0,09;55;4,95;7
93;01/07/2024;Wisconsin;Achats;VoIP;Thomson st2030;0,12;30;3,6;10
7;01/07/2024;Kansas;Marketing;Mobile;Apple iPhone;0,1;65;6,5;4
54;01/07/2024;Auvergne-Rhône-Alpes;Ventes;VoIP;Thomson st2030;0,1;45;4,5;8
77;01/07/2024;Irlande;du;VoIP;Thomson st3030;0,09;35;3,15;10
75;01/07/2024;Nouvelle-Écosse;R&D;Mobile;Samsung Galaxy;0,1;50;5;10
36;01/07/2024;New;York;VoIP;Thomson st3030;0,09;50;4,5;9
42;01/07/2024;Pays;de;VoIP;Cisco SPA 303;0,11;55;6,05;7
44;01/07/2024;California;Direction;Mobile;Apple iPhone;0,09;5;0,45;3
2;01/07/2024;Grand;Est;Fixe;Logicom Nova 350;0,11;25;2,75;5
49;01/07/2024;Louisiana;Finance;Fixe;Logicom Nova 350;0,09;70;6,3;5
17;01/07/2024;Pays;de;Fixe;Logicom Nova 350;0,1;30;3;5
56;01/07/2024;Normandie;Finance;Fixe;Siemens Gigaset a400;0,09;75;6,75;3
54;01/07/2024;Centre-Val;de;Mobile;LG G4;0,12;30;3,6;3
30;01/07/2024;Georgia;Ventes;Fixe;Logicom Nova 350;0,1;30;3;7
76;01/07/2024;Colorado;RH;Fixe;Logicom Nova 350;0,1;5;0,5;9
75;01/07/2024;Indiana;Ventes;VoIP;Thomson st3030;0,1;20;2;6
18;01/07/2024;Arkansas;Achats;VoIP;Thomson st3030;0,1;40;4;8
82;01/07/2024;Écosse;Ventes;Mobile;Apple iPhone;0,11;15;1,65;10
33;01/07/2024;New;Mexico;Fixe;Logicom Nova 350;0,1;75;7,5;4
77;01/07/2024;New;York;VoIP;Thomson st2030;0,1;25;2,5;2
82;01/07/2024;Normandie;Direction;Mobile;LG G4;0,1;25;2,5;8
84;01/07/2024;Corse;Direction;Mobile;Samsung Galaxy;0,12;45;5,4;4
25;01/07/2024;Normandie;Achats;Fixe;Logicom Nova 350;0,12;45;5,4;8
84;01/07/2024;Hauts-De-France;Juridique;VoIP;Thomson st2030;0,11;15;1,65;5
80;01/07/2024;Pennsylvania;Production;VoIP;Thomson st3030;0,11;15;1,65;2
59;01/07/2024;Québec;Marketing;Fixe;Logicom Nova 350;0,09;65;5,85;2
2;01/07/2024;Arizona;Production;Fixe;Logicom Nova 350;0,12;35;4,2;10
78;01/07/2024;Auvergne-Rhône-Alpes;R&D;Mobile;Samsung Galaxy;0,11;40;4,4;5
79;01/07/2024;North;Dakota;VoIP;Thomson st2030;0,1;15;1,5;10
1;01/07/2024;Illinois;Direction;Mobile;Samsung Galaxy;0,11;25;2,75;2
12;01/07/2024;Colorado;RH;Mobile;Apple iPhone;0,1;25;2,5;2
89;01/07/2024;Ontario;Production;VoIP;Thomson st2030;0,09;5;0,45;6
48;01/07/2024;Centre-Val;de;Mobile;Samsung Galaxy;0,12;70;8,4;8
14;01/07/2024;Massachusetts;Production;Fixe;Siemens Gigaset a400;0,12;5;0,6;4
28;01/07/2024;Michigan;Ventes;Fixe;Alcatel Versatis;0,11;70;7,7;9
19;01/07/2024;Oregon;Finance;Fixe;Logicom Nova 350;0,12;65;7,8;7
79;01/07/2024;Kansas;Marketing;VoIP;Thomson st3030;0,12;30;3,6;2
15;01/07/2024;Vermont;Production;Mobile;LG G4;0,12;40;4,8;4
66;01/07/2024;Île-de-France;Juridique;VoIP;Thomson st2030;0,11;70;7,7;7
34;01/07/2024;Texas;SI;Fixe;Alcatel Versatis;0,12;55;6,6;2
14;01/07/2024;Oklahoma;SI;VoIP;Cisco SPA 303;0,1;50;5;5
15;01/07/2024;Idaho;Production;Mobile;Apple iPhone;0,1;70;7;8
21;01/07/2024;Missouri;Direction;VoIP;Thomson st2030;0,11;25;2,75;4
76;01/07/2024;Nouveau-Brunswick;Finance;Fixe;Siemens Gigaset a400;0,09;55;4,95;4
83;01/07/2024;Normandie;Juridique;Mobile;LG G4;0,12;35;4,2;9
23;01/07/2024;Nebraska;Juridique;Fixe;Logicom Nova 350;0,1;40;4;9
105;01/07/2024;Pays;de;VoIP;Cisco SPA 303;0,09;75;6,75;10
4;01/07/2024;West;Virginia;Fixe;Logicom Nova 350;0,09;15;1,35;2
24;01/07/2024;Pennsylvania;Finance;Mobile;Samsung Galaxy;0,11;55;6,05;3
46;01/07/2024;South;Carolina;Mobile;Apple iPhone;0,12;45;5,4;6
91;01/07/2024;Utah;Marketing;Mobile;LG G4;0,12;70;8,4;7
92;01/07/2024;Grand;Est;VoIP;Thomson st3030;0,1;20;2;7
38;01/08/2024;Virginia;RH;Fixe;Logicom Nova 350;0,09;30;2,7;5
15;01/08/2024;Texas;Production;VoIP;Cisco SPA 303;0,1;55;5,5;2
31;01/08/2024;New;York;Fixe;Siemens Gigaset a400;0,1;10;1;5
58;01/08/2024;Nouvelle-Aquitaine;SI;Mobile;Samsung Galaxy;0,12;60;7,2;7
38;01/08/2024;Angleterre;Direction;VoIP;Thomson st3030;0,12;40;4,8;9
40;01/08/2024;Nouvelle-Aquitaine;Ventes;Mobile;LG G4;0,11;55;6,05;7
74;01/08/2024;Louisiana;Finance;Fixe;Logicom Nova 350;0,09;30;2,7;7
7;01/08/2024;Kentucky;R&D;VoIP;Thomson st3030;0,11;55;6,05;5
78;01/08/2024;South;Dakota;VoIP;Cisco SPA 303;0,09;60;5,4;3
15;01/08/2024;Mississippi;RH;VoIP;Thomson st3030;0,1;75;7,5;2
31;01/08/2024;Hauts-De-France;Juridique;Fixe;Logicom Nova 350;0,09;35;3,15;10
39;01/08/2024;Wyoming;Marketing;VoIP;Thomson st2030;0,09;25;2,25;7
84;01/08/2024;Bourgogne-Franche-Comté;Achats;Fixe;Alcatel Versatis;0,11;10;1,1;8
53;01/08/2024;Auvergne-Rhône-Alpes;Finance;Fixe;Alcatel Versatis;0,1;40;4;3
52;01/08/2024;California;R&D;Fixe;Siemens Gigaset a400;0,11;10;1,1;8
94;01/08/2024;Saskatchewan;Production;Mobile;Apple iPhone;0,09;60;5,4;3
58;01/08/2024;Louisiana;SI;Fixe;Alcatel Versatis;0,1;20;2;8
52;01/08/2024;Tennessee;Achats;Fixe;Logicom Nova 350;0,11;10;1,1;10
36;01/08/2024;Hauts-De-France;RH;VoIP;Thomson st3030;0,12;5;0,6;3
37;01/08/2024;Occitanie;RH;Mobile;Apple iPhone;0,09;45;4,05;7
73;01/08/2024;North;Dakota;Mobile;Apple iPhone;0,11;25;2,75;8
73;01/08/2024;Colombie-Britannique;R&D;VoIP;Cisco SPA 303;0,11;65;7,15;6
38;01/08/2024;Occitanie;RH;Fixe;Siemens Gigaset a400;0,12;40;4,8;10
46;01/08/2024;California;Direction;Mobile;Samsung Galaxy;0,12;25;3;9
73;01/08/2024;New;Mexico;Mobile;LG G4;0,12;10;1,2;8
87;01/08/2024;Maryland;Marketing;VoIP;Thomson st2030;0,09;40;3,6;3
85;01/08/2024;Connecticut;Marketing;Fixe;Logicom Nova 350;0,12;50;6;4
30;01/08/2024;North;Carolina;VoIP;Cisco SPA 303;0,09;75;6,75;7
73;01/08/2024;Nebraska;Achats;Mobile;LG G4;0,11;65;7,15;4
32;01/08/2024;Alaska;Direction;VoIP;Thomson st3030;0,1;70;7;8
85;01/08/2024;Texas;SI;Fixe;Alcatel Versatis;0,12;60;7,2;8
28;01/08/2024;Bourgogne-Franche-Comté;Marketing;Mobile;Apple iPhone;0,11;45;4,95;3
94;01/08/2024;Grand;Est;VoIP;Thomson st3030;0,1;70;7;4
48;01/08/2024;Grand;Est;Mobile;Samsung Galaxy;0,09;50;4,5;8
49;01/08/2024;West;Virginia;VoIP;Cisco SPA 303;0,09;20;1,8;7
15;01/08/2024;Bourgogne-Franche-Comté;RH;Mobile;Samsung Galaxy;0,09;20;1,8;3
52;01/08/2024;Mississippi;Ventes;VoIP;Thomson st3030;0,1;65;6,5;10
56;01/08/2024;California;Marketing;Mobile;Samsung Galaxy;0,11;45;4,95;2
33;01/08/2024;Bourgogne-Franche-Comté;R&D;Fixe;Logicom Nova 350;0,09;65;5,85;7
74;01/08/2024;Ontario;RH;VoIP;Thomson st2030;0,1;35;3,5;6
84;01/08/2024;Mississippi;Finance;Fixe;Alcatel Versatis;0,09;35;3,15;2
50;01/08/2024;Pays;de;Fixe;Siemens Gigaset a400;0,09;50;4,5;3
13;01/08/2024;Wisconsin;RH;VoIP;Thomson st3030;0,12;60;7,2;7
23;01/08/2024;South;Carolina;Mobile;LG G4;0,09;70;6,3;9
13;01/08/2024;Grand;Est;Mobile;Apple iPhone;0,1;75;7,5;3
50;01/08/2024;Hauts-De-France;Marketing;Mobile;Samsung Galaxy;0,11;10;1,1;9
6;01/08/2024;Pays;de;Fixe;Alcatel Versatis;0,1;40;4;9
37;01/08/2024;New;Jersey;VoIP;Cisco SPA 303;0,09;25;2,25;7
48;01/08/2024;Nouvelle-Aquitaine;Juridique;VoIP;Thomson st2030;0,12;35;4,2;10
62;01/08/2024;Hauts-De-France;R&D;Fixe;Alcatel Versatis;0,1;10;1;5
91;01/08/2024;Yukon;Ventes;Fixe;Alcatel Versatis;0,09;60;5,4;5
48;01/08/2024;Grand;Est;VoIP;Cisco SPA 303;0,11;50;5,5;5
19;01/08/2024;Centre-Val;de;Mobile;Apple iPhone;0,11;5;0,55;3
62;01/08/2024;Grand;Est;VoIP;Thomson st2030;0,09;40;3,6;4
46;01/08/2024;California;Juridique;Mobile;LG G4;0,11;60;6,6;4
39;01/08/2024;Hauts-De-France;Juridique;VoIP;Thomson st2030;0,09;30;2,7;5
13;01/08/2024;Wyoming;R&D;Fixe;Alcatel Versatis;0,11;5;0,55;10
19;01/08/2024;Île-de-France;Juridique;Mobile;Samsung Galaxy;0,1;40;4;9
54;01/08/2024;Territoires;du;VoIP;Cisco SPA 303;0,12;20;2,4;8
43;01/08/2024;Kentucky;SI;VoIP;Thomson st3030;0,1;70;7;10
35;01/08/2024;Kentucky;R&D;Mobile;Samsung Galaxy;0,1;25;2,5;8
55;01/08/2024;Occitanie;Marketing;Mobile;LG G4;0,09;55;4,95;4
8;01/08/2024;Bretagne;SI;VoIP;Thomson st3030;0,1;30;3;6
18;01/08/2024;Louisiana;Finance;Mobile;Samsung Galaxy;0,09;65;5,85;2
20;01/08/2024;North;Carolina;Mobile;Apple iPhone;0,11;70;7,7;7
39;01/08/2024;Mississippi;Finance;Fixe;Siemens Gigaset a400;0,1;60;6;4
23;01/08/2024;Corse;SI;VoIP;Thomson st2030;0,12;70;8,4;5
25;01/08/2024;Bretagne;Production;VoIP;Cisco SPA 303;0,09;75;6,75;6
17;01/08/2024;Indiana;Production;VoIP;Thomson st3030;0,12;60;7,2;8
54;01/08/2024;Québec;Achats;Fixe;Alcatel Versatis;0,1;35;3,5;6
25;01/08/2024;New;York;Mobile;Samsung Galaxy;0,11;65;7,15;2
17;01/08/2024;Minnesota;Production;Mobile;LG G4;0,12;65;7,8;6
72;01/08/2024;Maryland;Production;VoIP;Thomson st2030;0,12;55;6,6;10
14;01/08/2024;Grand;Est;VoIP;Cisco SPA 303;0,24;45;5,4;18
77;01/08/2024;Pays;de;VoIP;Cisco SPA 303;0,11;55;6,05;4
79;01/08/2024;Florida;Direction;Mobile;Apple iPhone;0,12;10;1,2;6
58;01/08/2024;Irlande;du;VoIP;Thomson st3030;0,11;40;4,4;4
36;01/08/2024;New;Hampshire;VoIP;Thomson st3030;0,09;65;5,85;4
74;01/08/2024;Provence-Alpes-Côte;d'Azur;Fixe;Alcatel Versatis;0,1;50;5;8
21;01/08/2024;Georgia;Marketing;VoIP;Cisco SPA 303;0,1;70;7;8
19;01/08/2024;Occitanie;R&D;Mobile;LG G4;0,12;25;3;10
76;01/08/2024;Bretagne;Production;VoIP;Thomson st2030;0,09;25;2,25;10
22;01/08/2024;California;Production;Mobile;Samsung Galaxy;0,12;50;6;9
80;01/08/2024;Centre-Val;de;VoIP;Cisco SPA 303;0,11;25;2,75;4
33;01/08/2024;New;York;Fixe;Logicom Nova 350;0,09;5;0,45;2
14;01/08/2024;California;Finance;VoIP;Thomson st3030;0,11;60;6,6;8
75;01/08/2024;Auvergne-Rhône-Alpes;Production;Fixe;Siemens Gigaset a400;0,12;55;6,6;3
48;01/08/2024;Terre-Neuve-et-Labrador;Achats;Mobile;LG G4;0,09;60;5,4;6
89;01/08/2024;Nouvelle-Aquitaine;Marketing;VoIP;Thomson st2030;0,1;40;4;2
8;01/08/2024;Massachusetts;R&D;VoIP;Cisco SPA 303;0,09;55;4,95;7
38;01/08/2024;Île-de-France;Finance;Mobile;Apple iPhone;0,1;30;3;5
18;01/08/2024;Wisconsin;Achats;VoIP;Thomson st2030;0,09;10;0,9;7
56;01/08/2024;Wyoming;Juridique;Mobile;LG G4;0,12;30;3,6;6
13;01/08/2024;Hawaii;Production;Fixe;Logicom Nova 350;0,12;30;3,6;8
15;01/08/2024;Massachusetts;Marketing;Mobile;LG G4;0,1;50;5;2
64;01/08/2024;Angleterre;Direction;Fixe;Logicom Nova 350;0,11;30;3,3;3
61;01/08/2024;South;Dakota;VoIP;Thomson st2030;0,12;75;9;4
7;01/08/2024;Texas;Direction;VoIP;Thomson st2030;0,1;15;1,5;9
4;01/08/2024;Washington;Juridique;Mobile;Apple iPhone;0,11;5;0,55;7
16;01/08/2024;Connecticut;RH;Mobile;LG G4;0,12;40;4,8;10
35;01/08/2024;Yukon;RH;Mobile;Samsung Galaxy;0,1;25;2,5;2
66;01/08/2024;Pays;de;VoIP;Cisco SPA 303;0,11;60;6,6;9
90;01/08/2024;Saskatchewan;SI;VoIP;Thomson st3030;0,09;75;6,75;4
122;01/08/2024;Montana;R&D;Mobile;LG G4;0,11;75;8,25;8
6;01/08/2024;Occitanie;Juridique;Fixe;Siemens Gigaset a400;0,11;70;7,7;4
43;01/08/2024;Oklahoma;Direction;Fixe;Alcatel Versatis;0,12;25;3;6
21;01/08/2024;Auvergne-Rhône-Alpes;R&D;Fixe;Alcatel Versatis;0,11;25;2,75;9
21;01/08/2024;Écosse;Finance;Fixe;Alcatel Versatis;0,09;45;4,05;9
8;01/09/2024;Louisiana;Achats;Mobile;Samsung Galaxy;0,1;5;0,5;10
27;01/09/2024;Centre-Val;de;VoIP;Cisco SPA 303;0,1;10;1;6
29;01/09/2024;Massachusetts;Marketing;VoIP;Cisco SPA 303;0,09;70;6,3;6
14;01/09/2024;Texas;Finance;VoIP;Thomson st3030;0,11;35;3,85;8
15;01/09/2024;Kansas;Production;Mobile;LG G4;0,09;25;2,25;3
24;01/09/2024;New;Mexico;Mobile;Samsung Galaxy;0,09;55;4,95;2
36;01/09/2024;Provence-Alpes-Côte;d'Azur;Mobile;Samsung Galaxy;0,12;10;1,2;3
80;01/09/2024;Normandie;Production;Fixe;Logicom Nova 350;0,09;30;2,7;3
54;01/09/2024;Yukon;Direction;Fixe;Alcatel Versatis;0,09;75;6,75;3
49;01/09/2024;Manitoba;Ventes;VoIP;Thomson st2030;0,12;60;7,2;6
34;01/09/2024;Irlande;du;Fixe;Siemens Gigaset a400;0,12;65;7,8;9
21;01/09/2024;Centre-Val;de;VoIP;Thomson st2030;0,09;15;1,35;9
51;01/09/2024;Yukon;Achats;Mobile;Apple iPhone;0,09;5;0,45;4
41;01/09/2024;Ohio;Finance;Mobile;LG G4;0,11;10;1,1;9
46;01/09/2024;Connecticut;RH;Mobile;Apple iPhone;0,12;65;7,8;5
82;01/09/2024;Ontario;Production;Mobile;Apple iPhone;0,11;35;3,85;2
